x,y,no2,pm10,pm2.5,NO2_Index,PM10_Index,PM2.5_Index,Worst_Index
397225,5833425,11,16,11,2,2,3,3
397225,5833475,14,17,11,2,2,3,3
397225,5833525,14,16,11,2,2,3,3
397225,5833575,12,16,10,2,2,2,2
397225,5833625,13,16,10,2,2,2,2
397225,5833675,14,19,12,2,2,3,3
397225,5833725,12,15,10,2,1,2,2
397225,5833775,12,15,10,2,1,2,2
397225,5833825,12,16,10,2,2,2,2
397225,5833875,13,16,10,2,2,2,2
397225,5833925,11,16,10,2,2,2,2
397225,5833975,11,16,10,2,2,2,2
397225,5834025,11,15,10,2,1,2,2
397225,5834075,11,15,10,2,1,2,2
397225,5834125,11,15,10,2,1,2,2
397225,5834175,12,15,10,2,1,2,2
397225,5834225,12,15,10,2,1,2,2
397225,5834275,12,15,10,2,1,2,2
397225,5834325,12,15,10,2,1,2,2
397225,5834375,12,15,10,2,1,2,2
397225,5834425,12,15,10,2,1,2,2
397225,5834475,12,15,10,2,1,2,2
397225,5834525,12,15,10,2,1,2,2
397225,5834575,12,15,10,2,1,2,2
397225,5834625,12,15,10,2,1,2,2
397225,5834675,12,15,10,2,1,2,2
397225,5834725,11,14,10,2,1,2,2
397225,5834775,11,14,10,2,1,2,2
397225,5834825,11,14,10,2,1,2,2
397225,5834875,11,14,10,2,1,2,2
397225,5834925,11,14,10,2,1,2,2
397225,5834975,11,14,10,2,1,2,2
397225,5835025,11,14,10,2,1,2,2
397225,5835075,11,14,10,2,1,2,2
397225,5835125,11,14,10,2,1,2,2
397225,5835175,11,14,10,2,1,2,2
397225,5835225,10,14,10,1,1,2,2
397225,5835275,10,14,10,1,1,2,2
397225,5835325,10,14,10,1,1,2,2
397225,5835375,10,14,10,1,1,2,2
397225,5835425,10,14,10,1,1,2,2
397225,5835475,10,14,10,1,1,2,2
397225,5835525,10,14,10,1,1,2,2
397225,5835575,10,14,10,1,1,2,2
397225,5835625,10,14,10,1,1,2,2
397225,5835675,10,14,10,1,1,2,2
397225,5835725,10,14,9,1,1,2,2
397225,5835775,10,14,9,1,1,2,2
397225,5835825,10,14,9,1,1,2,2
397225,5835875,10,14,9,1,1,2,2
397225,5835925,10,14,9,1,1,2,2
397225,5835975,10,14,9,1,1,2,2
397225,5836025,10,14,9,1,1,2,2
397225,5836075,10,14,9,1,1,2,2
397225,5836125,10,14,9,1,1,2,2
397225,5836175,10,14,9,1,1,2,2
397225,5836225,10,14,9,1,1,2,2
397225,5836275,10,14,9,1,1,2,2
397225,5836325,10,14,9,1,1,2,2
397225,5836375,10,14,9,1,1,2,2
397225,5836425,11,14,9,2,1,2,2
397225,5836475,11,14,9,2,1,2,2
397225,5837125,11,14,9,2,1,2,2
397225,5837175,10,14,9,1,1,2,2
397225,5837225,11,14,9,2,1,2,2
397225,5837275,11,14,9,2,1,2,2
397275,5806325,12,15,10,2,1,2,2
397275,5806375,11,15,10,2,1,2,2
397275,5806425,11,15,10,2,1,2,2
397275,5806475,12,15,11,2,1,3,3
397275,5806525,11,16,11,2,2,3,3
397275,5806575,11,16,11,2,2,3,3
397275,5806625,12,16,12,2,2,3,3
397275,5806675,12,16,12,2,2,3,3
397275,5806725,14,16,12,2,2,3,3
397275,5806775,14,16,12,2,2,3,3
397275,5806825,13,16,12,2,2,3,3
397275,5806875,13,16,12,2,2,3,3
397275,5806925,14,16,12,2,2,3,3
397275,5806975,15,17,12,2,2,3,3
397275,5807025,15,18,12,2,2,3,3
397275,5807075,15,18,12,2,2,3,3
397275,5807125,13,16,12,2,2,3,3
397275,5807175,15,17,12,2,2,3,3
397275,5807225,13,16,12,2,2,3,3
397275,5807275,14,16,12,2,2,3,3
397275,5807325,14,16,12,2,2,3,3
397275,5807375,17,18,12,3,2,3,3
397275,5807425,18,20,13,3,2,3,3
397275,5807475,15,17,12,2,2,3,3
397275,5807525,14,16,12,2,2,3,3
397275,5807575,15,17,12,2,2,3,3
397275,5807625,16,17,12,3,2,3,3
397275,5807675,16,17,12,3,2,3,3
397275,5807725,17,18,11,3,2,3,3
397275,5807775,17,21,13,3,3,3,3
397275,5807825,15,18,11,2,2,3,3
397275,5807875,15,18,11,2,2,3,3
397275,5807925,13,17,11,2,2,3,3
397275,5807975,13,17,11,2,2,3,3
397275,5808025,15,18,11,2,2,3,3
397275,5808075,17,21,12,3,3,3,3
397275,5808125,14,17,11,2,2,3,3
397275,5808175,14,17,11,2,2,3,3
397275,5808225,14,17,12,2,2,3,3
397275,5808275,19,18,12,3,2,3,3
397275,5808325,14,18,12,2,2,3,3
397275,5808375,14,18,11,2,2,3,3
397275,5808425,14,18,11,2,2,3,3
397275,5808475,14,18,12,2,2,3,3
397275,5808525,12,17,11,2,2,3,3
397275,5808575,13,17,11,2,2,3,3
397275,5808625,13,17,12,2,2,3,3
397275,5808675,14,17,12,2,2,3,3
397275,5808725,13,17,12,2,2,3,3
397275,5808775,16,19,13,3,2,3,3
397275,5808825,17,20,13,3,2,3,3
397275,5808875,19,22,14,3,3,3,3
397275,5808925,24,22,14,4,3,3,4
397275,5808975,21,19,13,4,2,3,4
397275,5809025,15,18,12,2,2,3,3
397275,5809075,13,17,12,2,2,3,3
397275,5809125,13,17,12,2,2,3,3
397275,5809175,14,18,13,2,2,3,3
397275,5809225,13,17,12,2,2,3,3
397275,5809275,16,18,13,3,2,3,3
397275,5809325,13,17,12,2,2,3,3
397275,5809375,13,17,12,2,2,3,3
397275,5809425,17,21,13,3,3,3,3
397275,5809475,14,18,12,2,2,3,3
397275,5809525,13,17,12,2,2,3,3
397275,5809575,20,22,14,3,3,3,3
397275,5809625,18,22,14,3,3,3,3
397275,5809675,13,17,12,2,2,3,3
397275,5809725,14,17,12,2,2,3,3
397275,5809775,17,19,13,3,2,3,3
397275,5809825,14,17,12,2,2,3,3
397275,5809875,14,17,12,2,2,3,3
397275,5809925,14,17,12,2,2,3,3
397275,5809975,14,18,13,2,2,3,3
397275,5810025,18,21,13,3,3,3,3
397275,5810075,13,17,12,2,2,3,3
397275,5810125,15,18,13,2,2,3,3
397275,5810175,15,18,12,2,2,3,3
397275,5810225,13,17,12,2,2,3,3
397275,5810275,14,18,13,2,2,3,3
397275,5810325,14,18,12,2,2,3,3
397275,5810375,13,17,13,2,2,3,3
397275,5810425,15,18,13,2,2,3,3
397275,5810475,14,18,13,2,2,3,3
397275,5810525,15,19,13,2,2,3,3
397275,5810575,15,18,13,2,2,3,3
397275,5810625,14,18,13,2,2,3,3
397275,5810675,16,18,13,3,2,3,3
397275,5810725,14,17,13,2,2,3,3
397275,5810775,14,17,12,2,2,3,3
397275,5810825,23,23,13,4,3,3,4
397275,5810875,21,23,13,4,3,3,4
397275,5810925,13,16,11,2,2,3,3
397275,5810975,12,16,11,2,2,3,3
397275,5811025,12,16,11,2,2,3,3
397275,5811075,12,16,11,2,2,3,3
397275,5811125,12,16,11,2,2,3,3
397275,5811175,13,16,11,2,2,3,3
397275,5811225,12,16,11,2,2,3,3
397275,5811275,12,16,11,2,2,3,3
397275,5811325,12,16,11,2,2,3,3
397275,5811375,12,16,11,2,2,3,3
397275,5811425,13,16,11,2,2,3,3
397275,5811475,12,16,11,2,2,3,3
397275,5811525,12,16,11,2,2,3,3
397275,5811575,12,16,11,2,2,3,3
397275,5811625,12,16,11,2,2,3,3
397275,5811675,12,16,11,2,2,3,3
397275,5811725,12,16,11,2,2,3,3
397275,5811775,12,16,11,2,2,3,3
397275,5811825,12,16,11,2,2,3,3
397275,5811875,12,16,11,2,2,3,3
397275,5811925,12,16,11,2,2,3,3
397275,5811975,12,16,11,2,2,3,3
397275,5812025,12,16,11,2,2,3,3
397275,5812075,12,16,11,2,2,3,3
397275,5812125,12,16,11,2,2,3,3
397275,5812175,12,16,11,2,2,3,3
397275,5812225,12,16,11,2,2,3,3
397275,5812275,15,18,12,2,2,3,3
397275,5812325,17,21,13,3,3,3,3
397275,5812375,14,16,11,2,2,3,3
397275,5812425,14,16,11,2,2,3,3
397275,5812475,14,16,11,2,2,3,3
397275,5812525,14,16,11,2,2,3,3
397275,5812575,14,16,11,2,2,3,3
397275,5812625,14,16,11,2,2,3,3
397275,5812675,14,16,11,2,2,3,3
397275,5812725,14,16,11,2,2,3,3
397275,5812775,14,16,11,2,2,3,3
397275,5812825,14,16,11,2,2,3,3
397275,5812875,14,16,11,2,2,3,3
397275,5812925,14,16,11,2,2,3,3
397275,5812975,14,16,11,2,2,3,3
397275,5813025,14,16,11,2,2,3,3
397275,5813075,14,16,11,2,2,3,3
397275,5813125,14,16,11,2,2,3,3
397275,5813175,18,21,13,3,3,3,3
397275,5813225,14,16,11,2,2,3,3
397275,5813275,13,16,11,2,2,3,3
397275,5813325,14,17,11,2,2,3,3
397275,5813375,18,18,13,3,2,3,3
397275,5813425,24,21,14,4,3,3,4
397275,5813475,18,19,12,3,2,3,3
397275,5813525,17,17,12,3,2,3,3
397275,5813575,18,19,12,3,2,3,3
397275,5813625,19,20,13,3,2,3,3
397275,5813675,23,22,14,4,3,3,4
397275,5813725,21,18,12,4,2,3,4
397275,5813775,21,19,12,4,2,3,4
397275,5813825,24,22,14,4,3,3,4
397275,5813875,19,19,13,3,2,3,3
397275,5813925,20,20,13,3,2,3,3
397275,5813975,25,23,14,4,3,3,4
397275,5814025,20,21,13,3,3,3,3
397275,5814075,20,19,13,3,2,3,3
397275,5814125,23,20,13,4,2,3,4
397275,5814175,23,20,13,4,2,3,4
397275,5814225,16,18,11,3,2,3,3
397275,5814275,17,17,12,3,2,3,3
397275,5814325,20,18,13,3,2,3,3
397275,5814375,15,17,12,2,2,3,3
397275,5814425,14,16,11,2,2,3,3
397275,5814475,14,16,11,2,2,3,3
397275,5814525,19,19,12,3,2,3,3
397275,5814575,26,23,14,4,3,3,4
397275,5814625,18,18,13,3,2,3,3
397275,5814675,18,18,12,3,2,3,3
397275,5814725,17,18,13,3,2,3,3
397275,5814775,17,18,13,3,2,3,3
397275,5814825,19,18,13,3,2,3,3
397275,5814875,19,18,13,3,2,3,3
397275,5814925,18,18,13,3,2,3,3
397275,5814975,20,19,13,3,2,3,3
397275,5815025,17,21,13,3,3,3,3
397275,5815075,15,18,11,2,2,3,3
397275,5815125,14,16,11,2,2,3,3
397275,5815175,14,16,11,2,2,3,3
397275,5815225,14,16,11,2,2,3,3
397275,5815275,14,16,11,2,2,3,3
397275,5815325,14,16,11,2,2,3,3
397275,5815375,14,16,11,2,2,3,3
397275,5815425,14,16,11,2,2,3,3
397275,5815475,14,16,11,2,2,3,3
397275,5815525,14,17,11,2,2,3,3
397275,5815575,13,17,11,2,2,3,3
397275,5815625,14,16,11,2,2,3,3
397275,5815675,14,16,11,2,2,3,3
397275,5815725,13,15,10,2,1,2,2
397275,5815775,13,15,10,2,1,2,2
397275,5815825,13,15,10,2,1,2,2
397275,5815875,13,15,11,2,1,3,3
397275,5815925,13,15,11,2,1,3,3
397275,5815975,13,15,11,2,1,3,3
397275,5816025,12,15,11,2,1,3,3
397275,5816075,12,15,11,2,1,3,3
397275,5816125,12,15,11,2,1,3,3
397275,5816175,12,15,11,2,1,3,3
397275,5816225,12,15,11,2,1,3,3
397275,5816275,12,15,11,2,1,3,3
397275,5816325,12,15,11,2,1,3,3
397275,5816375,13,16,10,2,2,2,2
397275,5816425,13,16,10,2,2,2,2
397275,5816475,13,16,10,2,2,2,2
397275,5816525,13,16,11,2,2,3,3
397275,5816575,13,16,11,2,2,3,3
397275,5816625,13,16,11,2,2,3,3
397275,5816675,13,16,11,2,2,3,3
397275,5816725,14,16,11,2,2,3,3
397275,5816775,14,16,11,2,2,3,3
397275,5816825,13,16,11,2,2,3,3
397275,5816875,14,17,11,2,2,3,3
397275,5816925,14,17,12,2,2,3,3
397275,5816975,14,16,11,2,2,3,3
397275,5817025,20,19,13,3,2,3,3
397275,5817075,20,19,13,3,2,3,3
397275,5817125,19,18,13,3,2,3,3
397275,5817175,21,19,13,4,2,3,4
397275,5817225,18,19,13,3,2,3,3
397275,5817275,21,20,13,4,2,3,4
397275,5817325,19,22,13,3,3,3,3
397275,5817375,13,17,12,2,2,3,3
397275,5817425,14,16,11,2,2,3,3
397275,5817475,15,16,11,2,2,3,3
397275,5817525,15,17,12,2,2,3,3
397275,5817575,15,17,11,2,2,3,3
397275,5817625,13,16,11,2,2,3,3
397275,5817675,16,17,12,3,2,3,3
397275,5817725,15,17,12,2,2,3,3
397275,5817775,13,17,11,2,2,3,3
397275,5817825,16,18,12,3,2,3,3
397275,5817875,16,17,12,3,2,3,3
397275,5817925,21,20,12,4,2,3,4
397275,5817975,21,22,13,4,3,3,4
397275,5818025,22,20,13,4,2,3,4
397275,5818075,19,19,13,3,2,3,3
397275,5818125,20,19,13,3,2,3,3
397275,5818175,21,19,13,4,2,3,4
397275,5818225,16,18,11,3,2,3,3
397275,5818275,15,17,11,2,2,3,3
397275,5818325,15,17,11,2,2,3,3
397275,5818375,15,17,11,2,2,3,3
397275,5818425,15,17,11,2,2,3,3
397275,5818475,15,18,11,2,2,3,3
397275,5818525,15,20,12,2,2,3,3
397275,5818575,13,17,11,2,2,3,3
397275,5818625,15,20,12,2,2,3,3
397275,5818675,13,17,11,2,2,3,3
397275,5818725,18,18,13,3,2,3,3
397275,5818775,18,18,13,3,2,3,3
397275,5818825,18,19,13,3,2,3,3
397275,5818875,19,18,13,3,2,3,3
397275,5818925,20,18,12,3,2,3,3
397275,5818975,20,20,13,3,2,3,3
397275,5819025,17,18,12,3,2,3,3
397275,5819075,19,19,13,3,2,3,3
397275,5819125,27,24,14,4,3,3,4
397275,5819175,18,18,12,3,2,3,3
397275,5819225,18,18,12,3,2,3,3
397275,5819275,19,18,12,3,2,3,3
397275,5819325,19,18,12,3,2,3,3
397275,5819375,19,18,12,3,2,3,3
397275,5819425,19,18,12,3,2,3,3
397275,5819475,19,19,12,3,2,3,3
397275,5819525,15,17,11,2,2,3,3
397275,5819575,15,17,11,2,2,3,3
397275,5819625,15,17,11,2,2,3,3
397275,5819675,15,17,11,2,2,3,3
397275,5819725,18,20,12,3,2,3,3
397275,5819775,23,21,14,4,3,3,4
397275,5819825,18,21,13,3,3,3,3
397275,5819875,22,21,14,4,3,3,4
397275,5819925,18,21,13,3,3,3,3
397275,5819975,18,20,13,3,2,3,3
397275,5820025,21,22,14,4,3,3,4
397275,5820075,23,21,13,4,3,3,4
397275,5820125,17,20,12,3,2,3,3
397275,5820175,20,21,13,3,3,3,3
397275,5820225,19,20,13,3,2,3,3
397275,5820275,19,20,12,3,2,3,3
397275,5820325,16,21,12,3,3,3,3
397275,5820375,15,19,12,2,2,3,3
397275,5820425,15,19,12,2,2,3,3
397275,5820475,13,19,12,2,2,3,3
397275,5820525,12,17,11,2,2,3,3
397275,5820575,12,17,11,2,2,3,3
397275,5820625,12,17,11,2,2,3,3
397275,5820675,12,18,12,2,2,3,3
397275,5820725,15,18,12,2,2,3,3
397275,5820775,16,19,12,3,2,3,3
397275,5820825,16,19,12,3,2,3,3
397275,5820875,16,19,12,3,2,3,3
397275,5820925,16,20,12,3,2,3,3
397275,5820975,16,19,12,3,2,3,3
397275,5821025,16,19,12,3,2,3,3
397275,5821075,16,20,12,3,2,3,3
397275,5821125,17,21,13,3,3,3,3
397275,5821175,16,19,12,3,2,3,3
397275,5821225,15,19,12,2,2,3,3
397275,5821275,15,18,12,2,2,3,3
397275,5821325,14,17,11,2,2,3,3
397275,5821375,14,17,11,2,2,3,3
397275,5821425,14,17,11,2,2,3,3
397275,5821475,25,23,14,4,3,3,4
397275,5821525,15,18,13,2,2,3,3
397275,5821575,17,18,13,3,2,3,3
397275,5821625,17,18,13,3,2,3,3
397275,5821675,17,19,13,3,2,3,3
397275,5821725,16,18,13,3,2,3,3
397275,5821775,22,21,13,4,3,3,4
397275,5821825,17,18,12,3,2,3,3
397275,5821875,18,19,13,3,2,3,3
397275,5821925,22,21,14,4,3,3,4
397275,5821975,19,18,13,3,2,3,3
397275,5822025,18,19,13,3,2,3,3
397275,5822075,23,21,13,4,3,3,4
397275,5822125,19,19,12,3,2,3,3
397275,5822175,20,21,12,3,3,3,3
397275,5822225,21,22,13,4,3,3,4
397275,5822275,14,17,11,2,2,3,3
397275,5822325,13,17,11,2,2,3,3
397275,5822375,13,17,11,2,2,3,3
397275,5822425,13,17,11,2,2,3,3
397275,5822475,13,17,11,2,2,3,3
397275,5822525,13,17,11,2,2,3,3
397275,5822575,13,17,11,2,2,3,3
397275,5822625,13,17,11,2,2,3,3
397275,5822675,14,18,12,2,2,3,3
397275,5822725,14,19,13,2,2,3,3
397275,5822775,15,19,13,2,2,3,3
397275,5822825,15,19,13,2,2,3,3
397275,5822875,15,19,13,2,2,3,3
397275,5822925,15,19,13,2,2,3,3
397275,5822975,14,19,13,2,2,3,3
397275,5823025,14,19,12,2,2,3,3
397275,5823075,13,18,12,2,2,3,3
397275,5823125,12,17,11,2,2,3,3
397275,5823175,12,17,11,2,2,3,3
397275,5823225,12,17,11,2,2,3,3
397275,5823275,13,18,12,2,2,3,3
397275,5823325,14,19,13,2,2,3,3
397275,5823375,13,18,12,2,2,3,3
397275,5823425,16,19,13,3,2,3,3
397275,5823475,14,18,12,2,2,3,3
397275,5823525,13,17,11,2,2,3,3
397275,5823575,17,22,14,3,3,3,3
397275,5823625,12,17,12,2,2,3,3
397275,5823675,12,18,12,2,2,3,3
397275,5823725,12,17,12,2,2,3,3
397275,5823775,12,17,12,2,2,3,3
397275,5823825,12,16,11,2,2,3,3
397275,5823875,18,21,13,3,3,3,3
397275,5823925,17,20,13,3,2,3,3
397275,5823975,14,18,13,2,2,3,3
397275,5824025,14,18,12,2,2,3,3
397275,5824075,14,18,12,2,2,3,3
397275,5824125,14,18,12,2,2,3,3
397275,5824175,12,18,12,2,2,3,3
397275,5824225,11,17,12,2,2,3,3
397275,5824275,13,17,12,2,2,3,3
397275,5824325,12,17,12,2,2,3,3
397275,5824375,14,18,12,2,2,3,3
397275,5824425,14,18,12,2,2,3,3
397275,5824475,16,21,13,3,3,3,3
397275,5824525,13,18,13,2,2,3,3
397275,5824575,14,18,13,2,2,3,3
397275,5824625,12,17,12,2,2,3,3
397275,5824675,14,18,13,2,2,3,3
397275,5824725,12,17,12,2,2,3,3
397275,5824775,13,17,12,2,2,3,3
397275,5824825,14,18,13,2,2,3,3
397275,5824875,13,17,12,2,2,3,3
397275,5824925,12,17,11,2,2,3,3
397275,5824975,12,17,11,2,2,3,3
397275,5825025,13,17,11,2,2,3,3
397275,5825075,18,22,13,3,3,3,3
397275,5825125,12,17,11,2,2,3,3
397275,5825175,12,17,11,2,2,3,3
397275,5825225,12,16,11,2,2,3,3
397275,5825275,12,16,11,2,2,3,3
397275,5825325,12,16,11,2,2,3,3
397275,5825375,12,16,11,2,2,3,3
397275,5825425,12,16,11,2,2,3,3
397275,5825475,12,16,11,2,2,3,3
397275,5825525,12,16,11,2,2,3,3
397275,5825575,13,16,11,2,2,3,3
397275,5825625,11,16,11,2,2,3,3
397275,5825675,11,16,11,2,2,3,3
397275,5825725,12,17,11,2,2,3,3
397275,5825775,12,17,11,2,2,3,3
397275,5825825,11,17,12,2,2,3,3
397275,5825875,13,17,12,2,2,3,3
397275,5825925,12,18,12,2,2,3,3
397275,5825975,13,17,11,2,2,3,3
397275,5826025,12,18,12,2,2,3,3
397275,5826075,12,18,12,2,2,3,3
397275,5826125,13,18,12,2,2,3,3
397275,5826175,13,18,12,2,2,3,3
397275,5826225,13,18,11,2,2,3,3
397275,5826275,12,18,12,2,2,3,3
397275,5826325,16,22,14,3,3,3,3
397275,5826375,12,17,12,2,2,3,3
397275,5826425,12,17,12,2,2,3,3
397275,5826475,12,17,12,2,2,3,3
397275,5826525,12,17,12,2,2,3,3
397275,5826575,12,17,12,2,2,3,3
397275,5826625,12,17,12,2,2,3,3
397275,5826675,12,17,12,2,2,3,3
397275,5826725,13,17,12,2,2,3,3
397275,5826775,12,17,12,2,2,3,3
397275,5826825,12,18,12,2,2,3,3
397275,5826875,12,18,12,2,2,3,3
397275,5826925,12,18,12,2,2,3,3
397275,5826975,13,18,11,2,2,3,3
397275,5827025,18,23,12,3,3,3,3
397275,5827075,17,23,12,3,3,3,3
397275,5827125,17,23,12,3,3,3,3
397275,5827175,18,23,12,3,3,3,3
397275,5827225,13,18,11,2,2,3,3
397275,5827275,12,18,11,2,2,3,3
397275,5827325,12,18,11,2,2,3,3
397275,5827375,12,16,11,2,2,3,3
397275,5827425,12,16,11,2,2,3,3
397275,5827475,12,16,11,2,2,3,3
397275,5827525,13,16,11,2,2,3,3
397275,5827575,12,16,11,2,2,3,3
397275,5827625,13,16,11,2,2,3,3
397275,5827675,13,16,11,2,2,3,3
397275,5827725,12,15,10,2,1,2,2
397275,5827775,12,15,10,2,1,2,2
397275,5827825,12,15,10,2,1,2,2
397275,5827875,12,15,10,2,1,2,2
397275,5827925,12,15,10,2,1,2,2
397275,5827975,12,15,10,2,1,2,2
397275,5828025,12,15,10,2,1,2,2
397275,5828075,12,15,10,2,1,2,2
397275,5828125,12,15,10,2,1,2,2
397275,5828175,12,15,10,2,1,2,2
397275,5828225,12,15,10,2,1,2,2
397275,5828275,12,15,10,2,1,2,2
397275,5828325,12,15,10,2,1,2,2
397275,5828375,12,15,10,2,1,2,2
397275,5828425,12,15,10,2,1,2,2
397275,5828475,12,15,10,2,1,2,2
397275,5828525,12,15,10,2,1,2,2
397275,5828575,12,15,10,2,1,2,2
397275,5828625,12,15,10,2,1,2,2
397275,5828675,12,15,10,2,1,2,2
397275,5828725,12,15,10,2,1,2,2
397275,5828775,12,15,10,2,1,2,2
397275,5828825,12,15,10,2,1,2,2
397275,5828875,11,15,10,2,1,2,2
397275,5828925,11,15,10,2,1,2,2
397275,5828975,11,15,10,2,1,2,2
397275,5829025,11,15,10,2,1,2,2
397275,5829075,11,15,10,2,1,2,2
397275,5829125,11,15,10,2,1,2,2
397275,5829175,11,15,10,2,1,2,2
397275,5829225,12,16,11,2,2,3,3
397275,5829275,11,17,12,2,2,3,3
397275,5829325,11,15,11,2,1,3,3
397275,5829375,11,15,11,2,1,3,3
397275,5829425,11,15,11,2,1,3,3
397275,5829475,12,15,11,2,1,3,3
397275,5829525,14,18,13,2,2,3,3
397275,5829575,11,15,11,2,1,3,3
397275,5829625,11,15,11,2,1,3,3
397275,5829675,12,16,12,2,2,3,3
397275,5829725,13,16,11,2,2,3,3
397275,5829775,12,16,11,2,2,3,3
397275,5829825,12,16,12,2,2,3,3
397275,5829875,12,16,12,2,2,3,3
397275,5829925,11,16,12,2,2,3,3
397275,5829975,11,16,12,2,2,3,3
397275,5830025,11,16,12,2,2,3,3
397275,5830075,13,18,12,2,2,3,3
397275,5830125,16,20,13,3,2,3,3
397275,5830175,14,19,13,2,2,3,3
397275,5830225,13,18,12,2,2,3,3
397275,5830275,11,16,12,2,2,3,3
397275,5830325,11,16,12,2,2,3,3
397275,5830375,11,16,12,2,2,3,3
397275,5830425,11,16,12,2,2,3,3
397275,5830475,11,16,11,2,2,3,3
397275,5830525,11,16,12,2,2,3,3
397275,5830575,11,16,12,2,2,3,3
397275,5830625,11,16,12,2,2,3,3
397275,5830675,11,16,12,2,2,3,3
397275,5830725,13,17,12,2,2,3,3
397275,5830775,15,19,13,2,2,3,3
397275,5830825,12,17,12,2,2,3,3
397275,5830875,13,17,12,2,2,3,3
397275,5830925,13,18,12,2,2,3,3
397275,5830975,13,17,12,2,2,3,3
397275,5831025,15,17,12,2,2,3,3
397275,5831075,16,17,12,3,2,3,3
397275,5831125,12,16,12,2,2,3,3
397275,5831175,12,16,12,2,2,3,3
397275,5831225,12,16,12,2,2,3,3
397275,5831275,16,17,12,3,2,3,3
397275,5831325,14,17,12,2,2,3,3
397275,5831375,14,19,12,2,2,3,3
397275,5831425,15,17,12,2,2,3,3
397275,5831475,16,18,12,3,2,3,3
397275,5831525,20,20,13,3,2,3,3
397275,5831575,16,18,12,3,2,3,3
397275,5831625,16,18,12,3,2,3,3
397275,5831675,13,16,11,2,2,3,3
397275,5831725,11,16,10,2,2,2,2
397275,5831775,16,21,12,3,3,3,3
397275,5831825,17,21,12,3,3,3,3
397275,5831875,12,16,10,2,2,2,2
397275,5831925,13,16,10,2,2,2,2
397275,5831975,11,16,10,2,2,2,2
397275,5832025,11,16,10,2,2,2,2
397275,5832075,11,16,10,2,2,2,2
397275,5832125,11,16,10,2,2,2,2
397275,5832175,11,16,10,2,2,2,2
397275,5832225,11,16,10,2,2,2,2
397275,5832275,11,16,10,2,2,2,2
397275,5832325,11,16,10,2,2,2,2
397275,5832375,11,16,10,2,2,2,2
397275,5832425,11,16,10,2,2,2,2
397275,5832475,11,16,10,2,2,2,2
397275,5832525,11,16,10,2,2,2,2
397275,5832575,11,16,10,2,2,2,2
397275,5832625,11,16,10,2,2,2,2
397275,5832675,11,16,10,2,2,2,2
397275,5832725,11,16,10,2,2,2,2
397275,5832775,11,16,10,2,2,2,2
397275,5832825,12,16,10,2,2,2,2
397275,5832875,11,16,11,2,2,3,3
397275,5832925,11,16,11,2,2,3,3
397275,5832975,11,16,10,2,2,2,2
397275,5833025,16,18,12,3,2,3,3
397275,5833075,15,17,12,2,2,3,3
397275,5833125,12,16,11,2,2,3,3
397275,5833175,13,16,10,2,2,2,2
397275,5833225,13,16,10,2,2,2,2
397275,5833275,13,16,10,2,2,2,2
397275,5833325,13,16,10,2,2,2,2
397275,5833375,13,16,10,2,2,2,2
397275,5833425,13,16,10,2,2,2,2
397275,5833475,13,16,10,2,2,2,2
397275,5833525,13,16,10,2,2,2,2
397275,5833575,13,16,10,2,2,2,2
397275,5833625,13,16,10,2,2,2,2
397275,5833675,15,19,12,2,2,3,3
397275,5833725,12,15,10,2,1,2,2
397275,5833775,12,15,10,2,1,2,2
397275,5833825,12,15,10,2,1,2,2
397275,5833875,13,16,10,2,2,2,2
397275,5833925,13,17,11,2,2,3,3
397275,5833975,11,16,10,2,2,2,2
397275,5834025,10,15,10,1,1,2,2
397275,5834075,10,15,10,1,1,2,2
397275,5834125,10,15,10,1,1,2,2
397275,5834175,12,15,10,2,1,2,2
397275,5834225,12,15,10,2,1,2,2
397275,5834275,12,15,10,2,1,2,2
397275,5834325,12,15,10,2,1,2,2
397275,5834375,12,15,10,2,1,2,2
397275,5834425,12,15,10,2,1,2,2
397275,5834475,12,15,10,2,1,2,2
397275,5834525,12,15,10,2,1,2,2
397275,5834575,12,15,10,2,1,2,2
397275,5834625,12,15,10,2,1,2,2
397275,5834675,12,15,10,2,1,2,2
397275,5834725,11,14,10,2,1,2,2
397275,5834775,11,14,10,2,1,2,2
397275,5834825,11,14,10,2,1,2,2
397275,5834875,11,14,10,2,1,2,2
397275,5834925,11,14,10,2,1,2,2
397275,5834975,11,14,10,2,1,2,2
397275,5835025,11,14,10,2,1,2,2
397275,5835075,11,14,10,2,1,2,2
397275,5835125,11,14,10,2,1,2,2
397275,5835175,11,14,10,2,1,2,2
397275,5835225,10,14,10,1,1,2,2
397275,5835275,10,14,10,1,1,2,2
397275,5835325,10,14,10,1,1,2,2
397275,5835375,10,14,10,1,1,2,2
397275,5835425,10,14,10,1,1,2,2
397275,5835475,10,14,10,1,1,2,2
397275,5835525,10,14,10,1,1,2,2
397275,5835575,10,14,10,1,1,2,2
397275,5835625,10,14,10,1,1,2,2
397275,5835675,10,14,10,1,1,2,2
397275,5835725,10,14,9,1,1,2,2
397275,5835775,10,14,9,1,1,2,2
397275,5835825,10,14,9,1,1,2,2
397275,5835875,10,14,9,1,1,2,2
397275,5835925,10,14,9,1,1,2,2
397275,5835975,10,14,9,1,1,2,2
397275,5836025,10,14,9,1,1,2,2
397275,5836075,10,14,9,1,1,2,2
397275,5836125,10,14,9,1,1,2,2
397275,5836175,10,14,9,1,1,2,2
